genes	logFC	logCPM	LR	PValue	FDR
Bra012257	0.222579201635014	3.11642379985903	1.00301542421111	0.316581961919773	0.478330543108922
Bra035883	-0.327716516244453	5.10600715024368	1.00278023072835	0.31663870729983	0.478394235115411
Bra037846	-0.221679175009235	3.856751146327	1.00225529994571	0.316765405985291	0.47856360547598
Bra010849	-0.123697181305752	6.49211626908097	1.00190670122983	0.316849581409475	0.47866871979323
Bra102414	0.406226094105428	1.08433658025891	1.00154199489836	0.316937677691293	0.478779747441228
Bra036763	-0.312088218268725	7.62178716445108	1.00129444222158	0.316997493330338	0.478848044866243
Bra036213	0.290452601783649	1.61614892862299	1.00111093774625	0.317041842686708	0.478892974116331
Bra015379	-0.225561711777513	4.36948863084219	1.00088553044831	0.317096330249156	0.478953212322249
Bra031537	-0.175056057832977	4.06529301017104	1.00011958543614	0.317281573418359	0.479210933649702
Bra016236	-0.230920711665836	5.37227243992061	1.00003334342409	0.317302439864936	0.479220373847328
Bra036251	0.145169200633659	5.30161879858823	0.999942951677383	0.31732431228063	0.479231332415707
Bra017422	-0.11293640503315	5.47330782000092	0.99960772609354	0.317405445285007	0.479308812412094
Bra008379	-0.206863982174997	1.49560595198057	0.999600670147636	0.317407153293316	0.479308812412094
Bra003515	-0.615337641175968	1.55691490089481	0.999549779919917	0.317419472470912	0.479308812412094
Bra032424	-0.177003530585584	5.50171104567755	0.999385289543618	0.317459295528082	0.479346869415088
Bra007811	0.50238212425828	-0.319707825333482	0.999308480851219	0.317477893127422	0.479352875061883
Bra031206	-0.154820738873253	3.56668124491226	0.999104188714576	0.317527365100264	0.479405494545145
Bra029681	-0.174448141613672	4.45327696915891	0.998923990589581	0.317571010791351	0.479440550053
Bra017378	0.147089306260864	3.42365239168876	0.99888758557799	0.317579829385154	0.479440550053
Bra035385	-0.209719296800605	3.44974979820249	0.99850156468235	0.317673357195524	0.479559664918718
Bra015052	-0.165802254929311	5.84824873461048	0.998337656731216	0.317713080875369	0.479583149187893
Bra021998	-1.17216372151157	0.568328207160367	0.998316666996772	0.317718168283473	0.479583149187893
Bra006072	-0.184859165647985	2.70331046020906	0.998078558662662	0.317775887515351	0.479648191877626
Bra037457	-0.149198752096299	3.6982236807871	0.997791123746744	0.317845582206914	0.479731303402757
Bra020124	0.240963249735638	7.0414838171732	0.997654044728222	0.31787882698549	0.479759395156198
Bra100628	1.09203431922436	1.90085072503828	0.997444766742554	0.317929590455965	0.47981392323497
Bra002681	0.14635443578698	3.53236147558324	0.997329118045773	0.317957647321292	0.479834179449654
Bra033010	0.200893746268103	1.99939947425902	0.997158794021111	0.317998974570326	0.479874459393257
Bra027913	0.216659374388225	5.19272692856402	0.996910606895462	0.31805920706428	0.4799432631635
Bra005551	0.515810642355392	4.76522878978184	0.996710951104589	0.318107672364219	0.4799943050212
Bra019837	0.319530584191651	3.1911131620582	0.996534100792786	0.318150609860348	0.480037001633282
Bra032039	-0.535265340419619	1.88125137532955	0.99625791112139	0.318217681182675	0.480088685815193
Bra101566	-0.135884721544908	4.57779172931542	0.996232186194277	0.318223929301312	0.480088685815193
Bra013344	-0.201916706758781	3.88815662134068	0.996191775909359	0.318233744552424	0.480088685815193
Bra018970	-0.573360901985531	7.0706377099848	0.996151881789956	0.318243434821954	0.480088685815193
Bra031842	-0.613605978647657	0.394124284076702	0.996030470542422	0.318272927960486	0.480089831333988
Bra004518	0.380412487958656	4.80100117048926	0.99602820002994	0.318273479546026	0.480089831333988
Bra010533	-0.455882344588319	-0.0670079496695989	0.995292566972722	0.318452256197549	0.480337402767127
Bra005034	0.292974567865095	0.205670130809019	0.995005053702968	0.318522164720966	0.480420747755374
Bra016714	0.17571674600759	4.13935728236809	0.994905605406586	0.318546350151221	0.480435125001522
Bra036094	0.271259944383166	3.40308693503884	0.99467986416029	0.318601258474949	0.480495835401019
Bra021794	0.384644015226508	1.4793104988767	0.994361563442027	0.318678701684162	0.480590524452354
Bra013653	0.420648173907246	8.69628080066649	0.994060555833414	0.318751960190271	0.480678894248846
Bra012616	-0.20512153941151	7.32363951389069	0.993520783541832	0.318883384075288	0.480854965445268
Bra034662	-0.167907325072466	3.93929851969715	0.993391995961836	0.318914751822624	0.480880149374926
Bra015321	1.28705447545838	0.347440753514247	0.993308209188093	0.318935161264545	0.480888808111319
Bra027389	0.216151895288822	3.8463262229442	0.993074110924546	0.318992193857466	0.480926492168562
Bra012556	0.389184305794014	0.362794462192128	0.993069393896214	0.318993343189325	0.480926492168562
Bra012960	0.509189057017622	3.41380412525144	0.993025006482483	0.319004158711742	0.480926492168562
Bra031790	0.274113009091789	9.0797169512525	0.992848645404763	0.319047135950543	0.480966658726031
Bra010327	-0.866548510721194	0.836128041356028	0.992795286093539	0.319060140521889	0.480966658726031
Bra018251	0.450668028320003	2.17723064960096	0.992680077951263	0.319088221080159	0.480986874376128
Bra022635	-0.257344905493792	6.79160434698299	0.992466829755088	0.31914020625613	0.481043119828969
Bra025186	0.341347156768971	1.73462605262269	0.992369661871749	0.319163897319497	0.481056714081477
Bra010510	-0.157613247674899	8.25657760110096	0.992039583864297	0.319244392807641	0.481155921071256
Bra002662	-0.107607090126288	6.32119627029954	0.991905905031508	0.319277000397279	0.481182947001866
Bra025074	0.328415694407029	3.55216747013487	0.991389047758688	0.319403115917558	0.481350889942497
Bra004886	0.620474435775247	1.87451421301474	0.99118993026174	0.319451718960787	0.481402008988708
Bra036168	0.320216991503737	3.92032461019372	0.990546523289055	0.319608836108882	0.481586290809712
Bra019670	0.161023550042148	4.52949984652628	0.990513490246215	0.319616905373732	0.481586290809712
Bra003155	-0.26079791364247	5.94590406330825	0.990508719359354	0.319618070821342	0.481586290809712
Bra036469	-0.28218536561379	1.00622715131189	0.990304254502242	0.31966802340619	0.481611244232125
Bra100037	-0.39000465998968	0.36541453927447	0.990254211959773	0.319680250808259	0.481611244232125
Bra022232_Bra022233	0.345616202083071	2.51340944838989	0.990204738523317	0.319692339759349	0.481611244232125
Bra017282	0.19529473434986	2.24055629693912	0.990200447878323	0.319693388216914	0.481611244232125
Bra015038	-0.44427386632959	4.79862467957515	0.990059549233209	0.31972782057582	0.481627298157493
Bra102202	0.32073585888663	0.359527088530608	0.990036621799661	0.319733423969744	0.481627298157493
Bra025352	0.802107357140112	4.22514558797653	0.989873202403885	0.319773366905487	0.481652807909577
Bra030719	-0.444351020465653	3.12838963457137	0.989847132105126	0.319779739609469	0.481652807909577
Bra033682	0.474106043273567	1.49465552647325	0.989467360964412	0.319872590972572	0.481740110537306
Bra101183	-1.38149410820482	0.566869923012531	0.989466370284354	0.319872833233211	0.481740110537306
Bra001535	-0.247298922138419	5.81538067707453	0.989429781629326	0.319881780782252	0.481740110537306
Bra000268	-0.230724267246818	7.9599336278321	0.989204401695957	0.3199369034313	0.481800994525171
Bra029626	-0.222121842491653	1.5243118333437	0.988908950079868	0.320009182894821	0.48188770861032
Bra032812	-0.118173059545195	4.27057079386983	0.988488996018429	0.320111957675996	0.482017652753099
Bra040856	0.575408967495328	-0.185080833061086	0.988436212365094	0.320124878418237	0.482017652753099
Bra006193	0.153920526578303	5.47265555608499	0.988332502072048	0.320150267328447	0.482026848575037
Bra018567	0.214084368020396	1.69683923525875	0.98828911206482	0.32016089025188	0.482026848575037
Bra018123	-0.334682809204903	5.05602239339863	0.988231111206289	0.32017509098933	0.482026848575037
Bra029809	-0.174558095401189	4.92536304848044	0.987930860278858	0.320248616676986	0.482115404517578
Bra026221	-0.77618582359025	2.40487510185841	0.987507086106262	0.320352428640969	0.482239988863389
Bra005984	0.387905829212065	3.02230781504619	0.987472964818949	0.320360789258959	0.482239988863389
Bra015946	-0.174238133210321	5.69170070021827	0.986945654337468	0.320490030785358	0.482412388181045
Bra015895	0.914575702961275	-0.708774557231717	0.986130258470638	0.320690015910923	0.482691252429483
Bra016931	-0.235887421182696	5.78548394881258	0.985705535577694	0.320794249097489	0.482825975264386
Bra010591	-0.378721527100321	1.14126739811656	0.985244025276074	0.320907561013824	0.482974349458813
Bra040914	0.262400344750831	3.7644449764413	0.98513750448781	0.320933721921928	0.482978326603288
Bra036322	-0.424484034323832	1.54312082237291	0.98510105319879	0.320942674798849	0.482978326603288
Bra014239	0.122228339228109	5.0898960056883	0.985053333010384	0.320954395950603	0.482978326603288
Bra029436	0.238079264195407	6.62124289730141	0.984807342945345	0.321014825585727	0.483047091949113
Bra023578	-0.152498009358813	5.26039907161384	0.98441897591406	0.321110261881922	0.483168524842707
Bra003693	-0.227311164875256	6.4158891457429	0.984212969792139	0.321160900451518	0.483218253028117
Bra016988	-0.519146561244467	0.175241291910056	0.984164619209835	0.321172787079901	0.483218253028117
Bra000227	0.27529019369942	8.61010300393768	0.984057330716986	0.321199165221187	0.48323576515886
Bra003749	-0.401238757450918	1.86126100923465	0.983571404510386	0.321318671641624	0.483390334270396
Bra023538	0.618904138583253	2.16482755134719	0.983472700977245	0.321342953482767	0.483390334270396
Bra023217	-0.208606316181359	4.68769964340975	0.98345976942781	0.321346134924133	0.483390334270396
Bra007668	-0.149716741478641	4.68470946310843	0.983381066283549	0.32136549849763	0.483397283995127
Bra008310	0.190379456459029	2.87827718231724	0.983158381238596	0.321420294702141	0.483430921305764
Bra009005	0.177389450269857	8.60669824285533	0.983108193085585	0.321432646221918	0.483430921305764
Bra040329	0.705737146599653	0.801737820917785	0.983063073284626	0.321443750932226	0.483430921305764
Bra028942	0.165999640842817	5.05870583504519	0.98303611434217	0.321450386203705	0.483430921305764
Bra008408	0.707103263179683	1.55352332642417	0.982990620666058	0.321461583746859	0.483430921305764
Bra010889	-0.131444554351212	5.11261952769136	0.982337787821237	0.321622324753963	0.483650468362527
Bra029289	0.124678541705261	5.54298239549505	0.982252518742449	0.321643327590589	0.483659868909953
Bra001732	0.54087793793967	3.29019219785964	0.982154429000019	0.321667490551588	0.483674020303367
Bra010051	0.147355560955122	4.72091463510198	0.982019008096458	0.321700853423899	0.483702003173868
Bra037671	-0.307321695483933	4.19152776846264	0.981762561550767	0.32176404518432	0.483758381471926
Bra012114	-0.245498722593654	3.11700320494145	0.981747087566688	0.321767858698258	0.483758381471926
Bra002330	0.475326640844509	1.18793617334521	0.98094707033647	0.321965101560744	0.484001937879941
Bra037977	-1.05837259942343	3.27972003250503	0.980932092204043	0.321968795912794	0.484001937879941
Bra019249	-0.744681011852629	2.71420104717584	0.98091040871941	0.321974144237027	0.484001937879941
Bra004935	-0.164565154234332	4.48819976353129	0.980850025572487	0.321989038615601	0.484002136855387
Bra035540	0.14254513637404	4.94174882772299	0.980770552642063	0.32200864315027	0.48400941562224
Bra024603	0.415578762182585	3.3643885533379	0.980581231646042	0.322055351554879	0.484057431531577
Bra019432	0.114356054871955	5.23698215031195	0.980396984509433	0.322100816735688	0.484103574527298
Bra008832	-0.128243237257811	5.27834507390935	0.980283464530089	0.322128833358507	0.484123490068086
Bra003350	-0.259072124822177	2.32558830180425	0.979830905028066	0.322240556551036	0.484269199598424
Bra023633	-0.507120541761689	4.03468294453934	0.979699135785182	0.322273095976525	0.484295902364209
Bra027285	0.146605503171063	5.87213538604467	0.97948649525096	0.322325615097548	0.484352625794184
Bra008283	-0.14667901041972	5.32663074749765	0.979192235011368	0.322398311715307	0.484439662979367
Bra018708	0.136427220351349	5.13775918083348	0.978751623336258	0.322507204699312	0.484581078799154
Bra019937	-0.220796825211059	5.69482280965816	0.978628862154295	0.322537552597069	0.484590666278281
Bra018802	0.219394117708842	5.89579992391356	0.978606239961621	0.322543145459814	0.484590666278281
Bra023442	0.41119974986618	2.22091473264117	0.978180034784728	0.322648539662373	0.484726799391047
Bra101587	0.799038868877469	-0.459408556239096	0.977986737674499	0.322696354135933	0.484747474797183
Bra009401	0.632656333553646	0.657191960300335	0.97791832756171	0.322713278477836	0.484747474797183
Bra022781	0.361543707212582	3.0288635078853	0.977900230221664	0.322717755870953	0.484747474797183
Bra021506	-0.503038268400323	8.11759393349791	0.977885336174992	0.322721440811081	0.484747474797183
Bra024500	-0.244299148058318	4.75821404688256	0.977174669406196	0.322897331600077	0.484989454907312
Bra026649	0.331778589040263	4.63894340657879	0.976895842034693	0.322966376220272	0.485070938027212
Bra031859	0.607552722873995	1.39808100703589	0.976780166220394	0.322995026157867	0.485083152060432
Bra001866	0.13826786609819	6.53024748818316	0.976743539139683	0.323004098447048	0.485083152060432
Bra026022	0.656553818676199	3.26101769225609	0.976167809600568	0.32314674709682	0.485253855952648
Bra034750	0.353608890956632	3.18512619383065	0.976145015073016	0.32315239661335	0.485253855952648
Bra011509	-0.383397480556345	3.95745840886534	0.976105598043148	0.323162166246563	0.485253855952648
Bra016047	0.568688650892811	7.46176321534754	0.976039522804427	0.323178544074017	0.485256224791848
Bra025340	0.570547765426702	3.95060383463754	0.975850365982879	0.32322543574006	0.485284766667987
Bra004564	-0.420552758195436	2.44909988332717	0.975843430897243	0.32322715510707	0.485284766667987
Bra025038	0.24186850064564	2.41012433449234	0.975766259168431	0.323246288565652	0.485291270809195
Bra022565	-0.498402663230693	2.57681250487839	0.975280426115347	0.323366777203719	0.485449932425748
Bra008831	-0.26417136170789	7.76843019716681	0.97454127729803	0.323550202957986	0.485703058668718
Bra025597	0.144345575651789	4.2238902617761	0.974452888464327	0.323572146556306	0.485713761063162
Bra009763	0.474882336421244	5.99919766889333	0.973913857725421	0.323706010007619	0.485880215572273
Bra026840	0.425836946842493	1.13788569332224	0.973887033035311	0.323712673588945	0.485880215572273
Bra023573	-0.349939320129869	6.32353417584404	0.9736695855958	0.323766696880787	0.485939056563532
Bra003523	-1.28500107146482	0.381939509992692	0.973443664527728	0.32382283799873	0.485997827991888
Bra015345	0.146396312887697	6.92684906081482	0.973323198607048	0.323852778893094	0.485997827991888
Bra001937	0.228921321530337	4.54269887693114	0.973276048290273	0.323864498743685	0.485997827991888
Bra018549	0.166773407590758	6.80627212039332	0.973273444136552	0.323865146057729	0.485997827991888
Bra024341	0.143721847885136	3.89069864867908	0.973147001749485	0.32389657787612	0.486014653255911
Bra023091	0.134152485679322	4.70124073681136	0.973109081644843	0.323906005071977	0.486014653255911
Bra037590	0.153444390426111	4.34028422391268	0.973011643217717	0.323930230589693	0.486028760312294
Bra038912	-0.157224753772996	3.16830645179426	0.971740873448645	0.324246393551261	0.486480872436974
Bra008204	0.346076436336746	2.29753757167576	0.971323702794479	0.324350273002322	0.486614459637922
Bra036097	0.272059924009121	2.03570624345559	0.971088587380429	0.324408838349743	0.486680054128256
Bra006184	-0.292884138625694	1.6885805594697	0.970947291538195	0.324444040723983	0.486710594949545
Bra024133	0.517725654588704	5.72015547982122	0.970721062354755	0.324500413861141	0.486772890573511
